epoch,train_total_loss,train_per,val_total_loss,val_per
56,0.00490338003140486,,1.992896169424057,0.22071719633917877
57,0.005035316345934016,,2.046818993985653,0.21925335278325253
58,0.004487726960266181,,2.044909216463566,0.21880416713806036
59,0.003763097295350179,,2.0722304433584213,0.21798742547174335
60,0.0035598247072485406,,2.097192734479904,0.21742630779284752
61,0.003547777022087843,,2.1376840621232986,0.22973492977705384
62,0.0033652208481572982,,2.1499694734811783,0.23078173920870101
63,0.00277921962298384,,2.1770314425230026,0.23080968469240373
64,0.0031067348365983647,,2.1739986315369606,0.2309508341090916
65,0.0024444898126696596,,2.226996034383774,0.22978436140509173
66,0.0026176324830384777,,2.2369755133986473,0.2322238198745799
67,0.0019790502390594775,,2.2556311413645744,0.23032234635151783
68,0.002036157759524178,,2.2626355960965157,0.22965343104582298
69,0.0021683337782209384,,2.284965544939041,0.2295733574175384
70,0.002037855601095971,,2.3098594173789024,0.2308174290265052
71,0.0016654315487064759,,2.2886658310890198,0.22954153123948542
72,0.0016199706199490971,,2.343586064875126,0.23024861840646008
73,0.001376478739290305,,2.4016735777258873,0.23296942018465028
74,0.0016360859763359143,,2.3843237459659576,0.23044719842769515
75,0.0012861744309938083,,2.406030595302582,0.22875145645022732
76,0.0011607878069939317,,2.416438676416874,0.23153751307464754
77,0.001179393228130067,,2.401984043419361,0.23145371492646494
78,0.0010864540225911305,,2.4350725412368774,0.23054998671057914
79,0.0009779906258569337,,2.4706729277968407,0.23175387718689178
80,0.0008648526718556973,,2.4721417501568794,0.22956824049831026
81,0.0008267376881936141,,2.484628990292549,0.23103475712999244
82,0.00089585812185323,,2.4774626940488815,0.2292039522910456
83,0.0007575459475198749,,2.5212956368923187,0.22982802215593273
84,0.0006287737796250425,,2.5281246826052666,0.2303768946653459
85,0.0005918533449349026,,2.551348350942135,0.23100436197063454
86,0.0006010974176491953,,2.5570638701319695,0.23014937876274125
87,0.0005236825501394231,,2.5802656784653664,0.22872332581629454
88,0.0005775069581783134,,2.5981286391615868,0.2300904102013895
89,0.0004219468183099776,,2.6113480553030968,0.23094806466960063
90,0.0005567388409030102,,2.620128773152828,0.2299927366478515
91,0.0004227201885699621,,2.615554451942444,0.22984662535300637
92,0.0003815819339007254,,2.6510845869779587,0.23061634747532203
93,0.0004314530632294642,,2.6525711715221405,0.2302788111031454
94,0.0004396154533892878,,2.649514004588127,0.22981922094386112
95,0.00031393153621151555,,2.6707030907273293,0.23033626301506113
96,0.00035940495810186533,,2.6807565316557884,0.2287919401744981
97,0.00023807463678626967,,2.694672279059887,0.2301344262525818
98,0.00029300543216910036,,2.69680704921484,0.23017634079769297
99,0.0002537749982780817,,2.730476178228855,0.23197460224259753
